idTicket,Área,id_soporte,fecha_hora_apertura,fecha_hora_asignación,fecha_hora_cierre
244,Gestión Académica,S5,2024-09-04 15:01:08,2024-09-04 15:01:08.000000,2024-09-04 15:09:17.263374
245,Gestión Académica,S6,2024-09-04 15:09:51,2024-09-04 15:09:51.000000,2024-09-04 15:20:05.516701
246,Gestión Académica,S4,2024-09-04 15:23:03,2024-09-04 15:23:03.000000,2024-09-04 15:36:31.586261
247,Gestión Académica,S5,2024-09-04 16:13:24,2024-09-04 16:13:24.000000,2024-09-04 16:30:32.944320
248,Gestión Académica,S6,2024-09-04 16:17:32,2024-09-04 16:17:32.000000,2024-09-04 16:30:30.109251
249,Gestión Académica,S4,2024-09-04 16:19:13,2024-09-04 16:19:13.000000,2024-09-04 16:37:17.219029
250,Alumnos,S1,2024-09-04 16:21:42,2024-09-04 16:21:42.000000,2024-09-04 16:43:18.530214
251,Alumnos,S3,2024-09-04 16:32:10,2024-09-04 16:32:10.000000,2024-09-04 16:48:13.930929
252,Alumnos,S2,2024-09-04 16:43:08,2024-09-04 16:43:08.000000,2024-09-04 17:17:22.101443
253,Gestión Académica,S6,2024-09-04 16:55:50,2024-09-04 16:55:50.000000,2024-09-04 17:01:39.892961
254,Gestión Académica,S5,2024-09-04 17:04:45,2024-09-04 17:04:45.000000,2024-09-04 17:15:35.436610
255,Gestión Académica,S4,2024-09-04 17:09:02,2024-09-04 17:09:02.000000,2024-09-04 17:25:11.085778
256,Gestión Académica,S6,2024-09-04 17:10:12,2024-09-04 17:10:12.000000,2024-09-04 17:22:44.604847
257,Alumnos,S1,2024-09-04 17:34:43,2024-09-04 17:34:43.000000,2024-09-04 17:55:54.191643
258,Gestión Académica,S5,2024-09-04 17:36:55,2024-09-04 17:36:55.000000,2024-09-04 17:47:28.448674
259,Gestión Académica,S4,2024-09-05 09:00:00,2024-09-05 09:00:00.000000,2024-09-05 09:12:50.334517
260,Gestión Académica,S5,2024-09-05 09:03:47,2024-09-05 09:03:47.000000,2024-09-05 09:13:20.121009
261,Alumnos,S1,2024-09-05 09:10:37,2024-09-05 09:10:37.000000,2024-09-05 09:32:07.154126
262,Alumnos,S2,2024-09-05 09:14:30,2024-09-05 09:14:30.000000,2024-09-05 09:28:33.155386
263,Alumnos,S3,2024-09-05 09:20:17,2024-09-05 09:20:17.000000,2024-09-05 09:51:54.169415
264,Alumnos,S2,2024-09-05 09:24:13,2024-09-05 09:28:49.155386,2024-09-05 09:52:28.759966
265,Alumnos,S1,2024-09-05 09:27:38,2024-09-05 09:32:33.154126,2024-09-05 09:52:11.672466
266,Gestión Académica,S6,2024-09-05 09:34:47,2024-09-05 09:34:47.000000,2024-09-05 09:49:27.844540
267,Gestión Académica,S4,2024-09-05 09:45:46,2024-09-05 09:45:46.000000,2024-09-05 09:57:08.616116
268,Gestión Académica,S5,2024-09-05 09:51:46,2024-09-05 09:51:46.000000,2024-09-05 10:07:28.819710
269,Gestión Académica,S6,2024-09-05 09:59:43,2024-09-05 09:59:43.000000,2024-09-05 10:06:27.033624
270,Gestión Académica,S4,2024-09-05 10:13:57,2024-09-05 10:13:57.000000,2024-09-05 10:21:35.597068
271,Gestión Académica,S6,2024-09-05 10:15:49,2024-09-05 10:15:49.000000,2024-09-05 10:31:14.391732
272,Gestión Académica,S5,2024-09-05 10:21:52,2024-09-05 10:21:52.000000,2024-09-05 10:34:32.962454
273,Alumnos,S3,2024-09-05 10:27:24,2024-09-05 10:27:24.000000,2024-09-05 10:53:59.905221
274,Alumnos,S1,2024-09-05 10:41:29,2024-09-05 10:41:29.000000,2024-09-05 11:06:17.702181
275,Gestión Académica,S4,2024-09-05 11:14:28,2024-09-05 11:14:28.000000,2024-09-05 11:31:35.633575
276,Gestión Académica,S6,2024-09-05 11:19:31,2024-09-05 11:19:31.000000,2024-09-05 11:36:08.385668
277,Gestión Académica,S5,2024-09-05 11:23:49,2024-09-05 11:23:49.000000,2024-09-05 11:34:49.715086
278,Gestión Académica,S4,2024-09-05 11:26:36,2024-09-05 11:31:38.633575,2024-09-05 11:48:47.544475
279,Gestión Académica,S5,2024-09-05 12:01:51,2024-09-05 12:01:51.000000,2024-09-05 12:25:19.527403
280,Gestión Académica,S6,2024-09-05 12:03:46,2024-09-05 12:03:46.000000,2024-09-05 12:19:41.283534
281,Gestión Académica,S4,2024-09-05 12:09:25,2024-09-05 12:09:25.000000,2024-09-05 12:19:35.224978
282,Gestión Académica,S4,2024-09-05 12:12:58,2024-09-05 12:19:50.224978,2024-09-05 12:34:50.609999
283,Alumnos,S2,2024-09-05 12:23:58,2024-09-05 12:23:58.000000,2024-09-05 12:56:02.068044
284,Gestión Académica,S6,2024-09-05 13:15:48,2024-09-05 13:15:48.000000,2024-09-05 13:26:42.984862
285,Alumnos,S3,2024-09-05 13:34:09,2024-09-05 13:34:09.000000,2024-09-05 13:59:33.457304
286,Alumnos,S1,2024-09-05 13:39:41,2024-09-05 13:39:41.000000,2024-09-05 14:07:29.750725
287,Alumnos,S2,2024-09-05 13:42:21,2024-09-05 13:42:21.000000,2024-09-05 14:05:14.746956
288,Alumnos,S3,2024-09-05 13:46:21,2024-09-05 14:00:02.457304,2024-09-05 14:19:50.605819
289,Gestión Académica,S5,2024-09-05 14:21:24,2024-09-05 14:21:24.000000,2024-09-05 14:31:44.828595
290,Gestión Académica,S4,2024-09-05 14:32:53,2024-09-05 14:32:53.000000,2024-09-05 14:44:46.891292
291,Gestión Académica,S6,2024-09-05 14:35:08,2024-09-05 14:35:08.000000,2024-09-05 14:46:18.004192
292,Gestión Académica,S5,2024-09-05 14:42:11,2024-09-05 14:42:11.000000,2024-09-05 14:54:12.612711
293,Alumnos,S2,2024-09-05 14:43:19,2024-09-05 14:43:19.000000,2024-09-05 15:12:37.320657
294,Alumnos,S1,2024-09-05 14:50:04,2024-09-05 14:50:04.000000,2024-09-05 15:09:50.006321
295,Alumnos,S3,2024-09-05 15:00:27,2024-09-05 15:00:27.000000,2024-09-05 15:22:24.407463
296,Gestión Académica,S4,2024-09-05 15:06:43,2024-09-05 15:06:43.000000,2024-09-05 15:23:21.374070
297,Gestión Académica,S6,2024-09-05 15:16:44,2024-09-05 15:16:44.000000,2024-09-05 15:28:56.960515
298,Alumnos,S1,2024-09-05 15:21:16,2024-09-05 15:21:16.000000,2024-09-05 15:44:27.687447
299,Alumnos,S2,2024-09-05 15:28:56,2024-09-05 15:28:56.000000,2024-09-05 15:58:09.131403
300,Alumnos,S3,2024-09-05 16:11:05,2024-09-05 16:11:05.000000,2024-09-05 16:42:48.531721
301,Alumnos,S1,2024-09-05 16:23:55,2024-09-05 16:23:55.000000,2024-09-05 16:47:25.073457
302,Alumnos,S2,2024-09-05 16:27:26,2024-09-05 16:27:26.000000,2024-09-05 16:51:33.677477
303,Alumnos,S3,2024-09-05 16:32:24,2024-09-05 16:43:12.531721,2024-09-05 17:08:19.141123
304,Alumnos,S1,2024-09-05 16:34:31,2024-09-05 16:47:46.073457,2024-09-05 17:11:28.152855
305,Gestión Académica,S5,2024-09-05 16:45:29,2024-09-05 16:45:29.000000,2024-09-05 17:00:40.338666
306,Gestión Académica,S4,2024-09-05 16:50:27,2024-09-05 16:50:27.000000,2024-09-05 17:04:42.813983
307,Gestión Académica,S6,2024-09-05 16:51:37,2024-09-05 16:51:37.000000,2024-09-05 16:57:44.088971
308,Gestión Académica,S6,2024-09-05 17:02:01,2024-09-05 17:02:01.000000,2024-09-05 17:05:58.752332
309,Gestión Académica,S5,2024-09-05 17:03:16,2024-09-05 17:03:16.000000,2024-09-05 17:14:00.367771
310,Gestión Académica,S4,2024-09-05 17:07:34,2024-09-05 17:07:34.000000,2024-09-05 17:14:30.224718
311,Gestión Académica,S6,2024-09-05 17:09:44,2024-09-05 17:09:44.000000,2024-09-05 17:25:02.306021
312,Gestión Académica,S5,2024-09-05 17:12:05,2024-09-05 17:14:25.367771,2024-09-05 17:25:38.631510
313,Gestión Académica,S4,2024-09-05 17:17:47,2024-09-05 17:17:47.000000,2024-09-05 17:32:47.679832
314,Gestión Académica,S6,2024-09-05 17:27:39,2024-09-05 17:27:39.000000,2024-09-05 17:36:44.868685
315,Alumnos,S2,2024-09-05 17:30:38,2024-09-05 17:30:38.000000,2024-09-05 17:48:43.964298
316,Alumnos,S3,2024-09-05 17:32:12,2024-09-05 17:32:12.000000,2024-09-05 17:55:16.550399
317,Alumnos,S1,2024-09-06 09:00:00,2024-09-06 09:00:00.000000,2024-09-06 09:32:44.445058
318,Alumnos,S2,2024-09-06 09:02:07,2024-09-06 09:02:07.000000,2024-09-06 09:22:09.895407
319,Alumnos,S3,2024-09-06 09:04:05,2024-09-06 09:04:05.000000,2024-09-06 09:35:50.236458
320,Gestión Académica,S4,2024-09-06 09:05:33,2024-09-06 09:05:33.000000,2024-09-06 09:14:06.747077
321,Gestión Académica,S5,2024-09-06 09:15:23,2024-09-06 09:15:23.000000,2024-09-06 09:25:36.123296
322,Alumnos,S2,2024-09-06 09:23:03,2024-09-06 09:23:03.000000,2024-09-06 09:47:29.311867
323,Gestión Académica,S6,2024-09-06 09:42:34,2024-09-06 09:42:34.000000,2024-09-06 09:58:32.543312
324,Gestión Académica,S4,2024-09-06 09:45:08,2024-09-06 09:45:08.000000,2024-09-06 09:58:33.473179
325,Alumnos,S1,2024-09-06 09:51:57,2024-09-06 09:51:57.000000,2024-09-06 10:18:06.596291
326,Alumnos,S3,2024-09-06 09:53:26,2024-09-06 09:53:26.000000,2024-09-06 10:13:58.438178
327,Alumnos,S2,2024-09-06 09:58:56,2024-09-06 09:58:56.000000,2024-09-06 10:23:54.508239
328,Alumnos,S3,2024-09-06 10:02:12,2024-09-06 10:14:15.438178,2024-09-06 10:42:22.807033
329,Alumnos,S1,2024-09-06 10:07:01,2024-09-06 10:18:29.596291,2024-09-06 10:40:46.758300
330,Alumnos,S2,2024-09-06 10:23:09,2024-09-06 10:23:54.508239,2024-09-06 10:46:35.032949
331,Alumnos,S1,2024-09-06 11:10:36,2024-09-06 11:10:36.000000,2024-09-06 11:44:04.699918
332,Alumnos,S3,2024-09-06 11:25:11,2024-09-06 11:25:11.000000,2024-09-06 11:51:53.811460
333,Alumnos,S2,2024-09-06 11:32:19,2024-09-06 11:32:19.000000,2024-09-06 11:59:35.910483
334,Gestión Académica,S5,2024-09-06 11:36:42,2024-09-06 11:36:42.000000,2024-09-06 11:47:11.635382
335,Alumnos,S1,2024-09-06 12:13:16,2024-09-06 12:13:16.000000,2024-09-06 12:33:17.179384
336,Alumnos,S3,2024-09-06 12:18:51,2024-09-06 12:18:51.000000,2024-09-06 12:46:52.392669
337,Alumnos,S2,2024-09-06 12:36:07,2024-09-06 12:36:07.000000,2024-09-06 13:07:15.435254
338,Alumnos,S1,2024-09-06 12:39:34,2024-09-06 12:39:34.000000,2024-09-06 13:04:10.759174
339,Alumnos,S3,2024-09-06 12:45:21,2024-09-06 12:47:13.392669,2024-09-06 13:14:07.880773
340,Gestión Académica,S4,2024-09-06 12:56:20,2024-09-06 12:56:20.000000,2024-09-06 13:13:53.292781
341,Gestión Académica,S6,2024-09-06 12:59:49,2024-09-06 12:59:49.000000,2024-09-06 13:07:54.052504
342,Gestión Académica,S5,2024-09-06 13:01:04,2024-09-06 13:01:04.000000,2024-09-06 13:10:46.151451
343,Gestión Académica,S6,2024-09-06 13:05:01,2024-09-06 13:07:57.052504,2024-09-06 13:20:39.102723
344,Gestión Académica,S5,2024-09-06 13:12:14,2024-09-06 13:12:14.000000,2024-09-06 13:19:20.691824
345,Alumnos,S1,2024-09-06 13:19:40,2024-09-06 13:19:40.000000,2024-09-06 13:46:37.552265
346,Alumnos,S2,2024-09-06 13:29:51,2024-09-06 13:29:51.000000,2024-09-06 13:49:33.195707
347,Alumnos,S3,2024-09-06 13:36:17,2024-09-06 13:36:17.000000,2024-09-06 13:59:25.752566
348,Alumnos,S1,2024-09-06 13:41:06,2024-09-06 13:47:05.552265,2024-09-06 14:15:52.142777
349,Alumnos,S2,2024-09-06 13:48:02,2024-09-06 13:49:45.195707,2024-09-06 14:22:45.558273
350,Gestión Académica,S4,2024-09-06 13:54:04,2024-09-06 13:54:04.000000,2024-09-06 13:58:07.804973
351,Gestión Académica,S5,2024-09-06 13:55:42,2024-09-06 13:55:42.000000,2024-09-06 14:09:12.583618
352,Gestión Académica,S6,2024-09-06 13:56:45,2024-09-06 13:56:45.000000,2024-09-06 14:05:55.483359
353,Gestión Académica,S4,2024-09-06 14:02:01,2024-09-06 14:02:01.000000,2024-09-06 14:15:08.564988
354,Gestión Académica,S6,2024-09-06 14:08:41,2024-09-06 14:08:41.000000,2024-09-06 14:15:46.920586
355,Gestión Académica,S5,2024-09-06 14:19:05,2024-09-06 14:19:05.000000,2024-09-06 14:31:16.127198
356,Alumnos,S3,2024-09-06 14:39:05,2024-09-06 14:39:05.000000,2024-09-06 14:56:55.186480
357,Alumnos,S1,2024-09-06 15:15:20,2024-09-06 15:15:20.000000,2024-09-06 15:40:36.521440
358,Gestión Académica,S4,2024-09-06 15:27:19,2024-09-06 15:27:19.000000,2024-09-06 15:37:59.987080
359,Gestión Académica,S6,2024-09-06 15:29:41,2024-09-06 15:29:41.000000,2024-09-06 15:41:05.877353
360,Gestión Académica,S5,2024-09-06 15:35:26,2024-09-06 15:35:26.000000,2024-09-06 15:49:33.157044
361,Gestión Académica,S4,2024-09-06 15:36:47,2024-09-06 15:38:24.987080,2024-09-06 15:47:46.690910
362,Gestión Académica,S6,2024-09-06 15:43:57,2024-09-06 15:43:57.000000,2024-09-06 15:55:20.771405
363,Gestión Académica,S4,2024-09-06 15:48:50,2024-09-06 15:48:50.000000,2024-09-06 16:09:50.145274
364,Gestión Académica,S5,2024-09-06 15:54:39,2024-09-06 15:54:39.000000,2024-09-06 16:07:17.737435
365,Gestión Académica,S6,2024-09-06 16:00:31,2024-09-06 16:00:31.000000,2024-09-06 16:14:10.893887
366,Alumnos,S2,2024-09-06 16:08:13,2024-09-06 16:08:13.000000,2024-09-06 16:26:21.464254
367,Gestión Académica,S5,2024-09-06 16:18:28,2024-09-06 16:18:28.000000,2024-09-06 16:29:05.775421
368,Gestión Académica,S4,2024-09-06 16:24:41,2024-09-06 16:24:41.000000,2024-09-06 16:38:37.149574
369,Gestión Académica,S6,2024-09-06 16:36:57,2024-09-06 16:36:57.000000,2024-09-06 16:52:38.817541
370,Gestión Académica,S5,2024-09-06 16:40:55,2024-09-06 16:40:55.000000,2024-09-06 16:52:53.685238
371,Gestión Académica,S4,2024-09-06 16:46:56,2024-09-06 16:46:56.000000,2024-09-06 17:02:00.357112
372,Gestión Académica,S6,2024-09-06 16:52:28,2024-09-06 16:52:39.817541,2024-09-06 17:03:59.130175
373,Gestión Académica,S5,2024-09-06 16:59:23,2024-09-06 16:59:23.000000,2024-09-06 17:11:31.309715
374,Gestión Académica,S4,2024-09-06 17:08:28,2024-09-06 17:08:28.000000,2024-09-06 17:21:45.567418
375,Gestión Académica,S6,2024-09-06 17:15:39,2024-09-06 17:15:39.000000,2024-09-06 17:31:34.708545
376,Gestión Académica,S5,2024-09-06 17:18:06,2024-09-06 17:18:06.000000,2024-09-06 17:30:07.695681
377,Alumnos,S3,2024-09-06 17:20:22,2024-09-06 17:20:22.000000,2024-09-06 17:41:34.661402
378,Alumnos,S1,2024-09-06 17:27:37,2024-09-06 17:27:37.000000,2024-09-06 17:49:51.386039
379,Alumnos,S2,2024-09-06 17:35:45,2024-09-06 17:35:45.000000,2024-09-06 17:56:31.335022
380,Alumnos,S1,2024-09-07 09:00:00,2024-09-07 09:00:00.000000,2024-09-07 09:18:10.566168
381,Alumnos,S2,2024-09-07 09:05:35,2024-09-07 09:05:35.000000,2024-09-07 09:26:17.689214
382,Alumnos,S3,2024-09-07 09:22:47,2024-09-07 09:22:47.000000,2024-09-07 09:43:24.435217
383,Gestión Académica,S4,2024-09-07 09:32:57,2024-09-07 09:32:57.000000,2024-09-07 09:42:14.654280
384,Alumnos,S1,2024-09-07 09:33:58,2024-09-07 09:33:58.000000,2024-09-07 09:57:07.019748
385,Alumnos,S2,2024-09-07 09:38:08,2024-09-07 09:38:08.000000,2024-09-07 10:05:30.374957
386,Alumnos,S3,2024-09-07 09:48:18,2024-09-07 09:48:18.000000,2024-09-07 10:04:06.058261
387,Alumnos,S1,2024-09-07 09:51:29,2024-09-07 09:57:20.019748,2024-09-07 10:11:36.651027
388,Gestión Académica,S5,2024-09-07 10:06:34,2024-09-07 10:06:34.000000,2024-09-07 10:21:04.208921
389,Alumnos,S3,2024-09-07 10:09:38,2024-09-07 10:09:38.000000,2024-09-07 10:38:31.248554
390,Alumnos,S2,2024-09-07 10:20:55,2024-09-07 10:20:55.000000,2024-09-07 10:56:43.942353
391,Gestión Académica,S6,2024-09-07 10:24:54,2024-09-07 10:24:54.000000,2024-09-07 10:34:09.207314
392,Gestión Académica,S4,2024-09-07 10:31:31,2024-09-07 10:31:31.000000,2024-09-07 10:46:37.172366
393,Alumnos,S1,2024-09-07 10:41:55,2024-09-07 10:41:55.000000,2024-09-07 11:13:17.187618
394,Alumnos,S3,2024-09-07 10:48:09,2024-09-07 10:48:09.000000,2024-09-07 11:14:28.584275
395,Gestión Académica,S5,2024-09-07 10:51:03,2024-09-07 10:51:03.000000,2024-09-07 11:03:52.288312
396,Gestión Académica,S6,2024-09-07 11:02:29,2024-09-07 11:02:29.000000,2024-09-07 11:13:52.291928
397,Gestión Académica,S4,2024-09-07 11:08:03,2024-09-07 11:08:03.000000,2024-09-07 11:21:17.525469
398,Gestión Académica,S5,2024-09-07 11:19:11,2024-09-07 11:19:11.000000,2024-09-07 11:31:50.233827
399,Alumnos,S2,2024-09-07 11:20:40,2024-09-07 11:20:40.000000,2024-09-07 11:39:44.301526
400,Alumnos,S1,2024-09-07 11:22:20,2024-09-07 11:22:20.000000,2024-09-07 11:39:18.096232
401,Alumnos,S3,2024-09-07 11:36:02,2024-09-07 11:36:02.000000,2024-09-07 11:59:32.111460
402,Alumnos,S1,2024-09-07 12:04:31,2024-09-07 12:04:31.000000,2024-09-07 12:23:41.095411
403,Alumnos,S2,2024-09-07 12:10:05,2024-09-07 12:10:05.000000,2024-09-07 12:36:06.973293
404,Gestión Académica,S6,2024-09-07 12:42:46,2024-09-07 12:42:46.000000,2024-09-07 12:57:57.078683
405,Gestión Académica,S4,2024-09-07 12:47:11,2024-09-07 12:47:11.000000,2024-09-07 12:58:13.066309
406,Gestión Académica,S5,2024-09-07 12:57:20,2024-09-07 12:57:20.000000,2024-09-07 13:08:58.645200
407,Gestión Académica,S6,2024-09-07 13:07:58,2024-09-07 13:07:58.000000,2024-09-07 13:22:36.680349
408,Gestión Académica,S4,2024-09-07 13:25:07,2024-09-07 13:25:07.000000,2024-09-07 13:37:33.953521
409,Alumnos,S3,2024-09-07 13:26:38,2024-09-07 13:26:38.000000,2024-09-07 13:46:18.315937
410,Alumnos,S1,2024-09-07 13:35:28,2024-09-07 13:35:28.000000,2024-09-07 13:57:18.779332
411,Alumnos,S2,2024-09-07 13:41:28,2024-09-07 13:41:28.000000,2024-09-07 14:05:35.871774
412,Gestión Académica,S5,2024-09-07 13:55:06,2024-09-07 13:55:06.000000,2024-09-07 14:07:20.149614
413,Gestión Académica,S6,2024-09-07 13:59:22,2024-09-07 13:59:22.000000,2024-09-07 14:19:47.285237
414,Gestión Académica,S4,2024-09-07 14:00:30,2024-09-07 14:00:30.000000,2024-09-07 14:17:26.555761
415,Gestión Académica,S5,2024-09-07 14:11:11,2024-09-07 14:11:11.000000,2024-09-07 14:22:33.220018
416,Alumnos,S3,2024-09-07 14:19:03,2024-09-07 14:19:03.000000,2024-09-07 14:44:24.501508
417,Gestión Académica,S4,2024-09-07 14:21:40,2024-09-07 14:21:40.000000,2024-09-07 14:31:26.609442
418,Gestión Académica,S6,2024-09-07 14:24:53,2024-09-07 14:24:53.000000,2024-09-07 14:26:25.076407
419,Gestión Académica,S5,2024-09-07 14:30:27,2024-09-07 14:30:27.000000,2024-09-07 14:48:07.306519
420,Alumnos,S1,2024-09-07 14:38:47,2024-09-07 14:38:47.000000,2024-09-07 15:09:49.773774
421,Alumnos,S2,2024-09-07 14:40:36,2024-09-07 14:40:36.000000,2024-09-07 15:13:34.777327
422,Alumnos,S3,2024-09-07 14:46:10,2024-09-07 14:46:10.000000,2024-09-07 15:10:31.411039
423,Gestión Académica,S6,2024-09-07 14:52:04,2024-09-07 14:52:04.000000,2024-09-07 15:04:32.545873
424,Gestión Académica,S4,2024-09-07 14:59:04,2024-09-07 14:59:04.000000,2024-09-07 15:17:04.270036
425,Gestión Académica,S5,2024-09-07 15:07:40,2024-09-07 15:07:40.000000,2024-09-07 15:16:46.739829
426,Gestión Académica,S6,2024-09-07 15:17:47,2024-09-07 15:17:47.000000,2024-09-07 15:25:45.176531
427,Alumnos,S1,2024-09-07 15:19:16,2024-09-07 15:19:16.000000,2024-09-07 15:48:58.669613
428,Gestión Académica,S5,2024-09-07 15:23:12,2024-09-07 15:23:12.000000,2024-09-07 15:30:58.695633
429,Gestión Académica,S4,2024-09-07 15:31:23,2024-09-07 15:31:23.000000,2024-09-07 15:43:56.554487
430,Gestión Académica,S6,2024-09-07 15:42:47,2024-09-07 15:42:47.000000,2024-09-07 15:48:43.698470
431,Alumnos,S3,2024-09-07 15:48:49,2024-09-07 15:48:49.000000,2024-09-07 16:14:13.022659
432,Alumnos,S2,2024-09-07 15:53:32,2024-09-07 15:53:32.000000,2024-09-07 16:11:53.828417
433,Alumnos,S1,2024-09-07 16:03:50,2024-09-07 16:03:50.000000,2024-09-07 16:28:49.990375
434,Alumnos,S2,2024-09-07 16:08:55,2024-09-07 16:12:15.828417,2024-09-07 16:34:27.655612
435,Alumnos,S3,2024-09-07 16:15:47,2024-09-07 16:15:47.000000,2024-09-07 16:37:23.165783
436,Alumnos,S1,2024-09-07 16:23:07,2024-09-07 16:29:07.990375,2024-09-07 16:56:59.908165
437,Alumnos,S2,2024-09-07 16:33:21,2024-09-07 16:34:50.655612,2024-09-07 16:50:59.459379
438,Alumnos,S3,2024-09-07 16:35:18,2024-09-07 16:37:26.165783,2024-09-07 16:55:46.500818
439,Alumnos,S2,2024-09-07 16:50:39,2024-09-07 16:51:19.459379,2024-09-07 17:15:02.291068
440,Alumnos,S3,2024-09-07 17:22:00,2024-09-07 17:22:00.000000,2024-09-07 17:49:09.512153
441,Alumnos,S1,2024-09-07 17:28:16,2024-09-07 17:28:16.000000,2024-09-07 17:46:51.916585
442,Alumnos,S1,2024-09-08 09:00:00,2024-09-08 09:00:00.000000,2024-09-08 09:22:33.037010
443,Alumnos,S2,2024-09-08 09:08:47,2024-09-08 09:08:47.000000,2024-09-08 09:30:45.717976
444,Alumnos,S3,2024-09-08 09:10:05,2024-09-08 09:10:05.000000,2024-09-08 09:35:21.729161
445,Gestión Académica,S4,2024-09-08 09:23:41,2024-09-08 09:23:41.000000,2024-09-08 09:35:15.167141
446,Alumnos,S1,2024-09-08 09:28:58,2024-09-08 09:28:58.000000,2024-09-08 09:59:26.806234
447,Alumnos,S2,2024-09-08 09:32:31,2024-09-08 09:32:31.000000,2024-09-08 10:02:34.448892
448,Alumnos,S3,2024-09-08 09:41:03,2024-09-08 09:41:03.000000,2024-09-08 10:04:05.856579
449,Alumnos,S1,2024-09-08 09:45:30,2024-09-08 09:59:54.806234,2024-09-08 10:16:44.846996
450,Alumnos,S2,2024-09-08 09:54:01,2024-09-08 10:02:53.448892,2024-09-08 10:33:00.327483
451,Gestión Académica,S5,2024-09-08 10:02:40,2024-09-08 10:02:40.000000,2024-09-08 10:09:54.183908
452,Gestión Académica,S6,2024-09-08 10:03:48,2024-09-08 10:03:48.000000,2024-09-08 10:10:13.837215
453,Gestión Académica,S4,2024-09-08 10:15:17,2024-09-08 10:15:17.000000,2024-09-08 10:21:44.920361
454,Alumnos,S3,2024-09-08 10:20:34,2024-09-08 10:20:34.000000,2024-09-08 10:43:45.216124
455,Alumnos,S1,2024-09-08 10:25:59,2024-09-08 10:25:59.000000,2024-09-08 10:46:19.843441
456,Gestión Académica,S5,2024-09-08 10:29:10,2024-09-08 10:29:10.000000,2024-09-08 10:38:07.854858
457,Gestión Académica,S6,2024-09-08 10:33:35,2024-09-08 10:33:35.000000,2024-09-08 10:45:45.126843
458,Gestión Académica,S4,2024-09-08 10:38:38,2024-09-08 10:38:38.000000,2024-09-08 10:50:49.162365
459,Gestión Académica,S5,2024-09-08 10:41:57,2024-09-08 10:41:57.000000,2024-09-08 10:47:18.886183
460,Gestión Académica,S6,2024-09-08 10:48:11,2024-09-08 10:48:11.000000,2024-09-08 11:02:50.183436
461,Gestión Académica,S5,2024-09-08 10:57:44,2024-09-08 10:57:44.000000,2024-09-08 11:12:43.768688
462,Gestión Académica,S4,2024-09-08 11:12:15,2024-09-08 11:12:15.000000,2024-09-08 11:24:25.992098
463,Gestión Académica,S6,2024-09-08 11:21:58,2024-09-08 11:21:58.000000,2024-09-08 11:28:07.441296
464,Alumnos,S2,2024-09-08 11:26:58,2024-09-08 11:26:58.000000,2024-09-08 11:43:02.703988
465,Alumnos,S3,2024-09-08 11:43:38,2024-09-08 11:43:38.000000,2024-09-08 12:03:35.402225
466,Alumnos,S1,2024-09-08 11:48:35,2024-09-08 11:48:35.000000,2024-09-08 12:11:28.577610
467,Alumnos,S2,2024-09-08 12:03:24,2024-09-08 12:03:24.000000,2024-09-08 12:24:31.912944
468,Alumnos,S3,2024-09-08 12:13:22,2024-09-08 12:13:22.000000,2024-09-08 12:36:52.228120
469,Alumnos,S1,2024-09-08 12:19:40,2024-09-08 12:19:40.000000,2024-09-08 12:41:03.636052
470,Alumnos,S2,2024-09-08 12:35:15,2024-09-08 12:35:15.000000,2024-09-08 13:00:15.028185
471,Gestión Académica,S5,2024-09-08 12:39:40,2024-09-08 12:39:40.000000,2024-09-08 12:48:44.389506
472,Gestión Académica,S4,2024-09-08 12:43:54,2024-09-08 12:43:54.000000,2024-09-08 13:00:27.581738
